Ticker,Date/Time,Open,High,Low,Close,Volume
ALT,11/23/2006 00:00:00,8.61705,8.66865,8.61705,8.66865,1030
ALT,11/24/2006 00:00:00,9.08145,9.08145,9.08145,9.08145,1400
ALT,11/27/2006 00:00:00,9.08145,9.52004,9.08145,9.52004,2000
ALT,11/28/2006 00:00:00,9.98443,9.98443,9.98443,9.98443,10110
ALT,11/29/2006 00:00:00,10.4746,10.4746,10.4746,10.4746,3800
ALT,11/30/2006 00:00:00,10.9906,10.9906,10.9906,10.9906,9800
ALT,12/1/2006 00:00:00,11.5324,11.5324,11.5324,11.5324,13460
ALT,12/4/2006 00:00:00,11.5324,12.1,11.5324,12.1,5000
ALT,12/5/2006 00:00:00,12.1,12.6934,12.1,12.6934,3130
ALT,12/6/2006 00:00:00,13.2868,13.2868,13.2868,13.2868,3730
ALT,12/7/2006 00:00:00,13.9318,13.9318,13.9318,13.9318,5800
ALT,12/8/2006 00:00:00,14.5768,14.5768,14.5768,14.5768,1920
ALT,12/11/2006 00:00:00,15.2217,15.2217,15.2217,15.2217,21350
ALT,12/12/2006 00:00:00,15.8667,15.8667,15.8667,15.8667,21890
ALT,12/13/2006 00:00:00,16.6407,16.6407,16.6407,16.6407,31900
ALT,12/14/2006 00:00:00,17.4147,17.4147,17.4147,17.4147,32400
ALT,12/15/2006 00:00:00,18.1887,18.1887,18.1887,18.1887,20530
ALT,12/18/2006 00:00:00,19.0917,19.0917,19.0917,19.0917,18000
ALT,12/19/2006 00:00:00,19.9947,19.9947,19.9947,19.9947,9830
ALT,12/20/2006 00:00:00,19.9947,19.9947,19.0917,19.0917,12690
ALT,12/21/2006 00:00:00,19.0917,19.0917,18.1887,18.1887,3100
ALT,12/22/2006 00:00:00,18.1887,18.1887,17.2857,17.2857,1020
ALT,12/25/2006 00:00:00,16.5117,16.5117,16.5117,16.5117,660
ALT,12/26/2006 00:00:00,15.7377,15.7377,15.7377,15.7377,6700
ALT,12/27/2006 00:00:00,15.7377,15.7377,14.9637,14.9637,5010
ALT,12/28/2006 00:00:00,14.4478,14.4478,14.3188,14.3188,15970
ALT,12/29/2006 00:00:00,14.3188,14.9637,14.3188,14.9637,9300
ALT,1/2/2007 00:00:00,15.6087,15.6087,15.6087,15.6087,10030
ALT,1/3/2007 00:00:00,16.3827,16.3827,16.3827,16.3827,18310
ALT,1/4/2007 00:00:00,17.0277,17.1567,17.0277,17.1567,19610
ALT,1/5/2007 00:00:00,17.1567,17.1567,17.1567,17.1567,7580
